553, 849.82
544, 827.84
542, 822.95
542, 822.95
542, 822.95
542, 822.95
542, 822.95
542, 822.95
542, 822.95
543, 825.40
543, 825.40
543, 825.40
543, 825.40
543, 825.40
542, 822.95
542, 822.95
541, 820.51
532, 798.53
506, 735.04
489, 693.53
470, 647.13
471, 649.57
469, 644.69
468, 642.25
468, 642.25
470, 647.13
472, 652.01
461, 625.15
459, 620.27
458, 617.83
458, 617.83
458, 617.83
458, 617.83
459, 620.27
459, 620.27
460, 622.71
459, 620.27
459, 620.27
459, 620.27
458, 617.83
455, 610.50
426, 539.68
405, 488.40
387, 444.44
386, 442.00
382, 432.23
381, 429.79
381, 429.79
384, 437.12
380, 427.35
374, 412.70
374, 412.70
374, 412.70
375, 415.14
374, 412.70
375, 415.14
375, 415.14
375, 415.14
375, 415.14
376, 417.58
375, 415.14
375, 415.14
374, 412.70
355, 366.30
340, 329.67
328, 300.37
318, 275.95
309, 253.97
300, 231.99
292, 212.45
300, 231.99
297, 224.66
296, 222.22
295, 219.78
297, 224.66
298, 227.11
290, 207.57
293, 214.90
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
292, 212.45
291, 210.01
292, 212.45
292, 212.45
292, 212.45
292, 212.45
293, 214.90
293, 214.90
295, 219.78
298, 227.11
302, 236.87
303, 239.32
225, 48.84
207, 4.88
206, 2.44
208, 7.33
207, 4.88
207, 4.88
